,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,  Sales  ,Quantity,Discount, Profit 
4964,4965,CA-2017-141180,5/15/2017,5/19/2017,Second Class,DP-13000,Consumer,United States,Fort Lauderdale,Florida,33311,South,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,7.76,4,0.7,-5.18
4965,4966,CA-2016-109708,5/25/2016,5/28/2016,Second Class,CY-12745,Corporate,United States,Columbia,Tennessee,38401,South,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,467.04,4,0.2,58.38
4966,4967,CA-2016-122406,8/2/2016,8/5/2016,Second Class,BE-11455,Home Office,United States,Providence,Rhode Island,2908,East,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,128.85,3,0,3.87
4967,4968,CA-2016-122406,8/2/2016,8/5/2016,Second Class,BE-11455,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10001307,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",8.4,2,0,4.12
4968,4969,CA-2016-122406,8/2/2016,8/5/2016,Second Class,BE-11455,Home Office,United States,Providence,Rhode Island,2908,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98,2,0,83.99
4969,4970,CA-2016-122406,8/2/2016,8/5/2016,Second Class,BE-11455,Home Office,United States,Providence,Rhode Island,2908,East,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,110.98,1,0,15.54
4970,4971,US-2017-153815,11/6/2017,11/9/2017,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,32216,South,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,207.98,2,0.2,-28.6
4971,4972,US-2017-153815,11/6/2017,11/9/2017,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,36.11,2,0.2,12.64
4972,4973,US-2017-153815,11/6/2017,11/9/2017,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",35.57,2,0.2,5.78
4973,4974,US-2017-153815,11/6/2017,11/9/2017,First Class,KL-16555,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.77,2,0.2,31.07
4974,4975,CA-2017-164896,11/7/2017,11/12/2017,Standard Class,PS-19045,Home Office,United States,Oceanside,California,92054,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",12.9,2,0,6.32
4975,4976,CA-2016-142202,9/18/2016,9/23/2016,Second Class,JR-16210,Corporate,United States,Jacksonville,Florida,32216,South,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,717.12,9,0.2,152.39
4976,4977,CA-2016-165050,12/7/2016,12/9/2016,First Class,AH-10210,Consumer,United States,New York City,New York,10024,East,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,21.36,5,0.2,7.21
4977,4978,CA-2016-165050,12/7/2016,12/9/2016,First Class,AH-10210,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,6.69,2,0.2,2.34
4978,4979,CA-2016-165050,12/7/2016,12/9/2016,First Class,AH-10210,Consumer,United States,New York City,New York,10024,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,773.94,6,0,224.44
4979,4980,US-2017-131114,12/9/2017,12/13/2017,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610,Central,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,20.57,3,0.2,1.54
4980,4981,US-2017-131114,12/9/2017,12/13/2017,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,4.36,2,0.8,-11.76
4981,4982,US-2017-131114,12/9/2017,12/13/2017,Second Class,RW-19630,Corporate,United States,Chicago,Illinois,60610,Central,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,19.04,4,0.2,-1.43
4982,4983,CA-2015-160066,11/16/2015,11/22/2015,Standard Class,AH-10075,Corporate,United States,Huntington Beach,California,92646,West,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,5.22,2,0,2.4
4983,4984,CA-2017-109925,11/6/2017,11/10/2017,Second Class,IM-15070,Consumer,United States,San Diego,California,92105,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,84.84,3,0,22.91
4984,4985,CA-2016-160696,9/6/2016,9/10/2016,Standard Class,CK-12760,Corporate,United States,Nashville,Tennessee,37211,South,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,7.24,5,0.2,1.18
4985,4986,CA-2015-125171,9/3/2015,9/3/2015,Same Day,AG-10390,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001175,Office Supplies,Labels,Avery 514,14.4,5,0,7.06
4986,4987,CA-2017-149279,4/24/2017,4/28/2017,Standard Class,CL-12700,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,15.55,3,0.2,5.44
4987,4988,CA-2017-149279,4/24/2017,4/28/2017,Standard Class,CL-12700,Home Office,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1325.76,6,0.2,149.15
4988,4989,CA-2017-149279,4/24/2017,4/28/2017,Standard Class,CL-12700,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3.11,2,0.7,-2.18
4989,4990,CA-2018-107321,8/31/2018,9/4/2018,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,6.67,3,0.2,2.17
4990,4991,CA-2018-107321,8/31/2018,9/4/2018,Standard Class,AW-10930,Home Office,United States,San Francisco,California,94110,West,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,689.41,4,0.2,77.56
4991,4992,US-2018-122714,12/7/2018,12/13/2018,Standard Class,HG-14965,Corporate,United States,Chicago,Illinois,60653,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1889.99,5,0.8,-2929.48
4992,4993,CA-2016-153038,12/18/2016,12/25/2016,Standard Class,RB-19645,Corporate,United States,Memphis,Tennessee,38109,South,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",55.94,8,0.2,18.88
4993,4994,CA-2016-153038,12/18/2016,12/25/2016,Standard Class,RB-19645,Corporate,United States,Memphis,Tennessee,38109,South,OFF-LA-10004008,Office Supplies,Labels,Avery 507,18.43,8,0.2,5.99
4994,4995,CA-2016-153038,12/18/2016,12/25/2016,Standard Class,RB-19645,Corporate,United States,Memphis,Tennessee,38109,South,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32,5,0.2,3.56
4995,4996,CA-2015-132227,11/4/2015,11/10/2015,Standard Class,SZ-20035,Home Office,United States,New York City,New York,10011,East,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",52.06,4,0.2,18.87
4996,4997,CA-2018-155824,3/10/2018,3/15/2018,Standard Class,KS-16300,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.78,1,0.2,3.66
4997,4998,CA-2018-155824,3/10/2018,3/15/2018,Standard Class,KS-16300,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.09,4,0.7,-10.04
4998,4999,CA-2017-129238,1/31/2017,2/4/2017,Standard Class,SC-20050,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10004120,Technology,Phones,AT&T 1080 Phone,109.59,1,0.2,8.22
4999,5000,CA-2017-129238,1/31/2017,2/4/2017,Standard Class,SC-20050,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10002764,Office Supplies,Paper,Easy-staple paper,56.7,5,0,27.78
5000,5001,CA-2018-159688,5/7/2018,5/12/2018,Standard Class,AB-10060,Home Office,United States,Los Angeles,California,90004,West,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,79.99,1,0,28.8
5001,5002,CA-2017-136126,5/24/2017,5/24/2017,Same Day,EH-14125,Home Office,United States,Newport News,Virginia,23602,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0,20.16
5002,5003,CA-2017-136126,5/24/2017,5/24/2017,Same Day,EH-14125,Home Office,United States,Newport News,Virginia,23602,South,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,191.6,4,0,91.97
5003,5004,CA-2017-155033,10/7/2017,10/12/2017,Standard Class,CC-12475,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56,2,0,5.07
5004,5005,CA-2015-156006,4/30/2015,5/2/2015,Second Class,TM-21010,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,47.79,3,0,16.25
5005,5006,CA-2016-158659,11/10/2016,11/14/2016,Second Class,SC-20695,Corporate,United States,Richmond,Indiana,47374,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714.3,5,0,207.15
5006,5007,CA-2016-169796,11/9/2016,11/14/2016,Standard Class,Dp-13240,Home Office,United States,New York City,New York,10035,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,2321.9,2,0,1114.51
5007,5008,CA-2016-169796,11/9/2016,11/14/2016,Standard Class,Dp-13240,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,0,3.05
5008,5009,CA-2016-102876,9/7/2016,9/14/2016,Standard Class,LR-17035,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,9.52,1,0.7,-6.98
5009,5010,CA-2016-102876,9/7/2016,9/14/2016,Standard Class,LR-17035,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,791.96,6,0.4,-131.99
5010,5011,CA-2016-102876,9/7/2016,9/14/2016,Standard Class,LR-17035,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,4.92,3,0.7,-3.94
5011,5012,US-2018-139647,5/11/2018,5/13/2018,First Class,TS-21370,Corporate,United States,Phoenix,Arizona,85023,West,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,209.98,7,0.7,-356.96
5012,5013,US-2018-160465,7/21/2018,7/26/2018,Standard Class,SW-20350,Home Office,United States,Cleveland,Ohio,44105,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,33.93,3,0.7,-22.62
5013,5014,US-2018-160465,7/21/2018,7/26/2018,Standard Class,SW-20350,Home Office,United States,Cleveland,Ohio,44105,East,OFF-ST-10000136,Office Supplies,Storage,Letter Size File,222.32,7,0.2,25.01
5014,5015,US-2018-160465,7/21/2018,7/26/2018,Standard Class,SW-20350,Home Office,United States,Cleveland,Ohio,44105,East,TEC-PH-10004522,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,210.56,6,0.4,-52.64
5015,5016,CA-2015-153850,11/24/2015,11/29/2015,Standard Class,TH-21100,Consumer,United States,Toledo,Ohio,43615,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,0.2,9.67
5016,5017,CA-2015-153850,11/24/2015,11/29/2015,Standard Class,TH-21100,Consumer,United States,Toledo,Ohio,43615,East,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,1502.38,4,0.4,-250.4
5017,5018,CA-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Consumer,United States,Los Angeles,California,90008,West,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,0,3.24
5018,5019,CA-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.77
5019,5020,CA-2015-127558,11/15/2015,11/18/2015,First Class,SS-20410,Consumer,United States,Los Angeles,California,90008,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,20.46,2,0,5.32
5020,5021,CA-2018-136511,3/23/2018,3/25/2018,Second Class,MZ-17515,Corporate,United States,New York City,New York,10011,East,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,347.58,3,0,17.38
5021,5022,CA-2017-133795,12/18/2017,12/24/2017,Standard Class,JE-15475,Consumer,United States,San Diego,California,92037,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,72.64,2,0,21.79
5022,5023,CA-2017-133795,12/18/2017,12/24/2017,Standard Class,JE-15475,Consumer,United States,San Diego,California,92037,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,772.47,3,0,146.77
5023,5024,CA-2017-133795,12/18/2017,12/24/2017,Standard Class,JE-15475,Consumer,United States,San Diego,California,92037,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0,11.18
5024,5025,US-2018-130953,7/29/2018,8/3/2018,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,33.48,2,0,16.41
5025,5026,US-2018-130953,7/29/2018,8/3/2018,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,461.97,3,0,133.97
5026,5027,US-2018-130953,7/29/2018,8/3/2018,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",137.62,2,0,60.55
5027,5028,US-2018-130953,7/29/2018,8/3/2018,Standard Class,RF-19735,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67,3,0,72.64
5028,5029,CA-2015-151792,9/2/2015,9/7/2015,Second Class,CV-12295,Consumer,United States,Chicago,Illinois,60653,Central,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,239.98,3,0.2,53.99
5029,5030,CA-2018-139304,1/29/2018,2/2/2018,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001216,Office Supplies,Art,Newell 339,8.34,3,0,2.17
5030,5031,CA-2018-139304,1/29/2018,2/2/2018,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,8.57,1,0,2.23
5031,5032,CA-2018-139304,1/29/2018,2/2/2018,Standard Class,VG-21790,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002498,Office Supplies,Binders,Clear Mylar Reinforcing Strips,119.62,8,0.2,40.37
5032,5033,CA-2017-155166,12/26/2017,1/2/2018,Standard Class,BB-11545,Corporate,United States,Vineland,New Jersey,8360,East,FUR-CH-10003968,Furniture,Chairs,Novimex Turbo Task Chair,212.94,3,0,25.55
5033,5034,CA-2017-155166,12/26/2017,1/2/2018,Standard Class,BB-11545,Corporate,United States,Vineland,New Jersey,8360,East,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,26.49,1,0,7.42
5034,5035,CA-2016-103954,8/9/2016,8/13/2016,Second Class,HR-14770,Home Office,United States,Milwaukee,Wisconsin,53209,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,687.4,5,0,48.12
5035,5036,CA-2015-169803,4/6/2015,4/12/2015,Standard Class,SC-20260,Corporate,United States,Seattle,Washington,98115,West,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",653.55,3,0,111.1
5036,5037,CA-2015-169803,4/6/2015,4/12/2015,Standard Class,SC-20260,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10003441,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,33.9,2,0,2.03
5037,5038,CA-2018-141719,11/17/2018,11/21/2018,Second Class,EG-13900,Consumer,United States,Naperville,Illinois,60540,Central,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,239.96,5,0.2,83.99
5038,5039,CA-2016-136469,7/11/2016,7/12/2016,First Class,TS-21370,Corporate,United States,Wilmington,Delaware,19805,East,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",199.84,4,0.3,-37.11
5039,5040,CA-2016-136469,7/11/2016,7/12/2016,First Class,TS-21370,Corporate,United States,Wilmington,Delaware,19805,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,716,2,0,193.32
5040,5041,CA-2016-136469,7/11/2016,7/12/2016,First Class,TS-21370,Corporate,United States,Wilmington,Delaware,19805,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,221.06,7,0,103.9
5041,5042,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,67.71,3,0,32.5
5042,5043,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-AP-10000055,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,129.92,4,0,38.98
5043,5044,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",467.46,9,0,191.66
5044,5045,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,61.4,5,0,28.86
5045,5046,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,720.76,4,0,187.4
5046,5047,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,5.18,3,0.2,1.81
5047,5048,CA-2017-158694,11/10/2017,11/13/2017,Second Class,AI-10855,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10001227,Office Supplies,Art,Newell 338,14.7,5,0,3.97
5048,5049,US-2015-104759,3/31/2015,4/4/2015,Standard Class,DD-13570,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,8.13,7,0.8,-13.83
5049,5050,US-2015-104759,3/31/2015,4/4/2015,Standard Class,DD-13570,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10004901,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ,79.98,2,0.2,14
5050,5051,CA-2016-150511,9/18/2016,9/24/2016,Standard Class,AB-10060,Home Office,United States,Des Moines,Washington,98198,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0,8.71
5051,5052,CA-2016-134922,11/7/2016,11/11/2016,Standard Class,KB-16240,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",24.4,2,0.2,7.93
5052,5053,US-2018-120607,5/19/2018,5/19/2018,Same Day,JC-15775,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,195.64,4,0,91.95
